GeneId	Chr	Start	End	Intron_Start	Intron_End	Log2TPMRatio	TPM_1	TPM_2	minusLog10PValue	PValue	RValue_1	RValue_2
DAPK1	chr9	90112143	90323549	90114055	90219868	-1.17014	0.109005	0.245299	13.6447	2.26626e-14	-0.589226	-0.0462514
SPATA31E1	chr9	90497772	90503814	90498962	90499505	-2.74589	0.000234845	0.00157535	2.01929	0.00956558	0.789417	0.0837907
SPATA31E1	chr9	90497772	90503814	90499567	90499827	-3.68331	0.000157158	0.00201894	2.91192	0.00122484	1.43339	0.0621931
SPATA31C1	chr9	90532877	90538572	90534264	90534830	-3.07048	0.000297294	0.00249743	3.74606	0.000179449	0.576546	-0.441399
SPATA31C1	chr9	90532877	90538572	90534892	90535166	-3.56205	0.000442727	0.00522901	3.79543	0.000160166	-0.928666	-1.05644
SPATA31C2	chr9	90744220	90749900	90748585	90749682	-2.09432	0.000502421	0.00214546	2.05452	0.00882032	-0.597984	-1.13891
NXNL2	chr9	91150016	91190704	91186124	91190001	-1.7371	0.000181856	0.000606245	2.85617	0.00139262	-0.716548	-1.89111
LOC286238	chr9	91262094	91267075	91262576	91266875	-1.02951	0.000324191	0.00066178	3.11544	0.000766583	0.375122	-0.708128
S1PR3	chr9	91606324	91620069	91611058	91615968	3.26263	0.00113637	0.000118406	2.32307	0.00475261	-0.0521515	2.19756
SECISBP2	chr9	91933388	91974578	91933983	91934566	1.66955	0.186819	0.0587271	12.3901	4.07288e-13	-0.765915	-1.02923
SEMA4D	chr9	91975706	92094611	91991967	91992151	3.86146	0.456758	0.0314246	14.0564	8.78225e-15	-0.948003	-1.16933
UNQ6494	chr9	92254698	92334674	92313115	92316832	-1.29181	0.00011668	0.000285672	2.85817	0.00138622	2.71987	0.510853
LOC101927847	chr9	92731698	92749768	92731766	92740557	-1.65442	0.000143547	0.000451881	2.79207	0.0016141	1.30789	-2.35434
LOC101927847	chr9	92731698	92749768	92740715	92749462	-0.897354	0.000139508	0.000259854	2.19216	0.00642444	-2.45216	0.51316
LOC286370	chr9	92782936	92803781	92788382	92798329	2.51953	0.00182648	0.000318538	7.13661	7.30113e-08	-1.08903	-0.704434
LINC01508	chr9	93063178	93195771	93146004	93195712	1.20254	0.000753391	0.000327355	4.04085	9.10224e-05	0.0120238	-2.84676
LINC01501	chr9	93224714	93345028	93226085	93263920	-1.47614	0.000123015	0.00034223	3.00918	0.000979076	1.35521	-0.0129483
LINC01501	chr9	93224714	93345028	93271224	93344809	-0.974126	0.000106159	0.000208544	5.00178	9.95905e-06	1.7944	-1.66292
LOC100129316	chr9	93825576	93837414	93831910	93835807	1.59658	0.00211252	0.000698528	3.71084	0.000194606	-1.51398	0.127895
LOC100128076	chr9	94895116	94900911	94898176	94898534	-4.29064	0.000165684	0.00324259	3.7438	0.000180387	-0.998248	-0.780272
LOC100128076	chr9	94895116	94900911	94899702	94899805	-5.87113	0.0001	0.00585311	3.88769	0.000129512	-4.33461	-0.489829
LINC00475	chr9	94903749	94921890	94903933	94915018	2.23793	0.00696429	0.00147637	6.64604	2.25922e-07	-0.02372	0.00725669
OMD	chr9	95176527	95186836	95179857	95186483	0.873499	0.00629874	0.00343799	3.09901	0.000796139	-0.931953	-0.637658
ECM2	chr9	95255829	95298374	95272317	95274292	1.19085	0.0038762	0.00169795	2.55001	0.00281829	-1.32842	-0.765233
ANKRD19P	chr9	95571893	95600739	95572153	95575877	2.53337	0.0135845	0.00234652	8.98123	1.04416e-09	-0.57138	-0.881748
ANKRD19P	chr9	95571893	95600739	95575993	95576155	1.89893	0.0176266	0.00472645	2.19725	0.0063496	-1.13457	-0.857736
ANKRD19P	chr9	95571893	95600739	95580707	95581523	2.04543	0.0154395	0.00374022	3.93303	0.000116672	-1.22605	-0.2348
ANKRD19P	chr9	95571893	95600739	95584560	95588806	1.99139	0.0139351	0.00350465	8.76988	1.69872e-09	-0.944617	-0.434761
ANKRD19P	chr9	95571893	95600739	95591446	95599058	2.37272	0.184145	0.0355549	12.7816	1.6533e-13	-0.221286	-0.149442
LOC642943	chr9	95644849	95651837	95646283	95646847	-3.27763	0.000142557	0.00138246	3.7438	0.000180387	1.70954	-1.73339
FGD3	chr9	95709601	95798518	95737029	95737519	0.910335	0.0865557	0.046053	4.17964	6.61235e-05	-0.91824	-0.670281
SUSD3	chr9	95820970	95847418	95821113	95838065	2.89255	0.559442	0.0753373	14.6423	2.2787e-15	-0.340676	-1.11604
BARX1	chr9	96713909	96717608	96715470	96717205	-2.4943	0.000187095	0.0010542	5.5291	2.95736e-06	-0.846501	-1.5745
PTPDC1	chr9	96793076	96872138	96847057	96847532	1.65102	0.0174826	0.00556671	3.48603	0.000326564	-0.79272	-1.29902
MIRLET7DHG	chr9	96938852	96966848	96940014	96941115	1.54017	0.464998	0.159887	9.26401	5.44492e-10	-1.11143	-0.930577
MIRLET7DHG	chr9	96938852	96966848	96961534	96963095	1.91754	0.0690665	0.0182823	11.9476	1.12836e-12	-1.35301	-0.5974
NUTM2F	chr9	97080478	97090926	97082012	97082489	1.07737	0.0271821	0.0128814	3.118	0.000762084	-0.789457	-0.944477
NUTM2F	chr9	97080478	97090926	97084612	97087519	1.11533	0.0343953	0.0158763	10.3307	4.67032e-11	-0.400335	-0.953292
NUTM2F	chr9	97080478	97090926	97088217	97090889	0.745503	0.0680856	0.0406103	6.87302	1.33961e-07	-0.911632	-1.02608
LOC100132077	chr9	97094758	97123230	97095271	97101117	0.828109	0.0386705	0.0217818	7.23619	5.80513e-08	-0.931451	-0.686402
LOC100132077	chr9	97094758	97123230	97101303	97121766	1.62833	0.0965339	0.0312251	13.9113	1.22655e-14	-0.901716	-0.282993
FANCC	chr9	97861336	98079991	97873628	97873744	2.86832	0.145548	0.0199322	11.6726	2.12501e-12	-0.560795	-0.613457
LOC158435	chr9	98828121	98864194	98828151	98855307	0.741037	0.0010308	0.000616735	2.6866	0.00205778	-1.11833	0.0350785
HABP4	chr9	99212437	99253618	99212911	99220660	-0.584794	0.108936	0.163385	4.11341	7.70183e-05	-0.265558	-0.14818
NUTM2G	chr9	99691286	99704572	99694701	99697609	0.903843	0.13979	0.0747125	9.87606	1.33027e-10	-0.96659	-1.24507
NUTM2G	chr9	99691286	99704572	99698847	99699345	0.771573	0.0388955	0.0227841	2.56574	0.00271808	-0.908052	-1.12338
NCBP1	chr9	100395705	100436029	100396198	100403075	1.40786	0.126792	0.047784	13.1995	6.3166e-14	-0.754844	-1.69288
HEMGN	chr9	100689073	100707197	100700676	100707049	-1.69391	0.000303977	0.000983464	7.93801	1.15344e-08	-5.43452	-0.28855
GABBR2	chr9	101050364	101471479	101061636	101065522	-1.61133	0.000184551	0.000563866	3.26062	0.000548761	0.960145	-1.4156
GABBR2	chr9	101050364	101471479	101151287	101156456	-2.61355	0.00024203	0.00148124	2.35694	0.00439601	-2.19584	-0.438064
GABBR2	chr9	101050364	101471479	101168424	101216262	0.589946	0.000949195	0.000630614	2.38224	0.00414722	0.00156777	-3.06232
GABBR2	chr9	101050364	101471479	101258797	101304154	0.321017	0.000760907	0.00060911	2.5989	0.00251823	0.00195599	0.00948499
GABBR2	chr9	101050364	101471479	101304326	101340216	-1.26284	0.000116072	0.000278537	2.96232	0.00109063	1.77218	0.30784
GABBR2	chr9	101050364	101471479	101340355	101470698	-0.381319	0.0019945	0.0025979	2.31215	0.00487355	0	-0.237683
COL15A1	chr9	101705995	101833074	101759364	101763120	-1.96545	0.000299205	0.0011685	7.67002	2.13785e-08	-4.57882	0.0370543
COL15A1	chr9	101705995	101833074	101765870	101767179	-1.23711	0.000259678	0.000612126	2.15221	0.00704354	-3.62828	0.216188
COL15A1	chr9	101705995	101833074	101777849	101778257	-3.25333	0.0001	0.000953565	2.12978	0.00741693	-5.46633	-0.849372
COL15A1	chr9	101705995	101833074	101787282	101788185	-3.41172	0.0001	0.00106422	3.88769	0.000129512	-5.41036	0.120365
TGFBR1	chr9	101867371	101916473	101867585	101891136	-0.930488	0.0635399	0.121102	8.03808	9.1605e-09	-0.828621	-0.913626
NAMA	chr9	102117622	102137539	102122782	102128680	2.44738	0.00228932	0.000419732	4.36627	4.30259e-05	-0.943366	-1.05778
NAMA	chr9	102117622	102137539	102133739	102136287	2.21227	0.00366178	0.000790193	2.61579	0.00242223	-0.582611	-0.409993
LOC101928438	chr9	102348068	102582171	102350869	102358471	2.19282	0.0018854	0.000412381	4.04252	9.06735e-05	-1.12917	-0.851238
LOC101928438	chr9	102348068	102582171	102358570	102480440	2.31212	0.00356599	0.000718065	10.7777	1.66838e-11	-0.972902	-2.14892
LPPR1	chr9	103791031	104087417	103791385	103947316	0.292106	0.000345588	0.000282245	3.5625	0.000273839	0	0.0261661
LPPR1	chr9	103791031	104087417	104048519	104071492	0.540498	0.00178985	0.00123058	2.73972	0.00182087	0	0
LPPR1	chr9	103791031	104087417	104071744	104075079	-1.31685	0.000155083	0.000386346	2.10931	0.00777473	1.29207	-0.737796
LPPR1	chr9	103791031	104087417	104075257	104079646	-1.95231	0.000218916	0.000847188	2.16266	0.00687612	-1.04059	-0.761089
ALDOB	chr9	104182842	104198062	104187325	104187734	2.14553	0.0108576	0.00245395	3.37269	0.000423949	-0.974736	-0.438054
LINC00587	chr9	105281919	105419791	105405497	105419557	-0.769486	0.000103181	0.000175889	4.53105	2.94405e-05	4.61457	0.842177
CYLC2	chr9	105757593	105780770	105768661	105774263	-1.12313	0.000158784	0.00034586	2.52882	0.00295922	0.947055	-1.79562
LINC01492	chr9	105902810	106087315	105950399	105989995	-0.844119	0.0163618	0.0293723	10.4015	3.9671e-11	-0.0149068	0
LINC01492	chr9	105902810	106087315	106026933	106038312	-1.31314	0.00010505	0.00026103	3.7707	0.00016955	3.88471	-2.51162
LINC01492	chr9	105902810	106087315	106077564	106082295	-2.25252	0.000114771	0.0005469	3.82024	0.000151273	2.76939	0.221313
LINC01492	chr9	105902810	106087315	106082469	106087272	-1.24706	0.000106827	0.000253561	2.88498	0.00130323	3.76504	0.590647
SMC2	chr9	106856541	106903700	106857120	106857833	1.83779	0.146007	0.0408455	12.8014	1.57983e-13	-0.507561	-0.452542
FSD1L	chr9	108210315	108314714	108275913	108296773	0.777726	0.523007	0.305062	10.6515	2.23076e-11	-0.381505	-0.656797
ZNF462	chr9	109625378	109773796	109653798	109685634	-0.922443	0.000174963	0.000331611	2.43346	0.00368585	-3.03959	-0.904393
ZNF462	chr9	109625378	109773796	109746691	109765574	0.967942	0.000482938	0.000246895	2.59561	0.00253743	-2.04347	0.454072
MIR548Q	chr9	109653505	109848716	109653798	109685634	-0.922443	0.000174963	0.000331611	2.43346	0.00368585	0.844336	0.245307
MIR548Q	chr9	109653505	109848716	109746691	109765574	0.995526	0.000460868	0.00023115	2.6406	0.00228771	0.101334	0.490889
MIR548Q	chr9	109653505	109848716	109771950	109773103	-2.28481	0.000158555	0.000772639	2.83148	0.00147407	1.41194	0.168532
MIR548Q	chr9	109653505	109848716	109773797	109823430	-1.4519	0.000131245	0.000359045	2.29241	0.00510025	1.16467	0.182261
MIR548Q	chr9	109653505	109848716	109823506	109848671	-1.36519	0.000122903	0.000316612	3.08485	0.000822529	1.41698	0.245188
LOC340512	chr9	109737114	109865269	109746691	109765574	0.995526	0.000460868	0.00023115	2.6406	0.00228771	-0.147212	0.490889
LOC340512	chr9	109737114	109865269	109771950	109773103	-2.28481	0.000158555	0.000772639	2.83148	0.00147407	0.175892	0.168532
LOC340512	chr9	109737114	109865269	109773797	109823430	-1.4519	0.000131245	0.000359045	2.29241	0.00510025	-0.0860764	0.182261
LOC340512	chr9	109737114	109865269	109823506	109848671	-1.36519	0.000122903	0.000316612	3.08485	0.000822529	1.41698	-2.66369
LOC340512	chr9	109737114	109865269	109859541	109864649	-1.23726	0.000161462	0.000380647	2.25724	0.00553041	1.27724	-2.4868
LINC01509	chr9	110182565	110228866	110190701	110192995	-0.86354	0.000806508	0.00146744	2.11623	0.00765192	-1.24642	-0.544162
FRRS1L	chr9	111899581	111929571	111912001	111929180	-1.13469	0.000194779	0.000427677	2.7034	0.00197972	0.497796	0.0902197
EPB41L4B	chr9	111934254	112083244	111938977	111945008	-1.05541	0.000214871	0.000446569	2.39285	0.0040472	0.676308	-0.963788
EPB41L4B	chr9	111934254	112083244	111956678	111962515	-1.23393	0.00028013	0.000658885	2.15855	0.00694144	-0.363548	0.118251
EPB41L4B	chr9	111934254	112083244	111979426	112002006	-1.97544	0.000151167	0.00059446	4.40376	3.94679e-05	0.67725	-1.68543
PTPN3	chr9	112137974	112260593	112144068	112144581	-2.55932	0.00014848	0.000875181	2.04433	0.00902965	-0.672381	-0.473988
PTPN3	chr9	112137974	112260593	112172696	112179868	-2.90152	0.000186392	0.00139275	3.92039	0.000120119	-1.78309	-0.780798
PTPN3	chr9	112137974	112260593	112191324	112195352	-2.0885	0.000106223	0.000451771	3.77202	0.000169038	3.87223	-0.80561
PTPN3	chr9	112137974	112260593	112200515	112207519	-1.97475	0.000117003	0.000459892	4.25452	5.56519e-05	-0.98412	-1.2293
PTPN3	chr9	112137974	112260593	112207573	112211090	-1.48412	0.000116827	0.000326821	2.23794	0.00578174	2.62875	0.435666
PTPN3	chr9	112137974	112260593	112219680	112225576	-1.76339	0.000117117	0.000397607	2.25964	0.00549997	-2.06614	0.347848
PALM2	chr9	112403068	112713756	112629852	112642830	-0.956951	0.000141959	0.000275571	4.01522	9.65571e-05	1.33192	0.300736
PALM2-AKAP2	chr9	112542577	112934791	112629852	112642830	-0.956951	0.000141959	0.000275571	4.01522	9.65571e-05	1.33192	0.300736
PALM2-AKAP2	chr9	112542577	112934791	112778320	112810877	-0.696803	0.0259608	0.04208	10.137	7.29391e-11	-1.17532	-0.0751796
PALM2-AKAP2	chr9	112542577	112934791	112887877	112898406	-0.231652	0.0207845	0.0244047	2.60757	0.00246849	-1.3628	-0.127282
TXNDC8	chr9	113065867	113100164	113086282	113088454	-0.947255	0.000654325	0.00126167	2.9331	0.00116653	-0.531775	-0.776113
TXNDC8	chr9	113065867	113100164	113091572	113096495	-0.857973	0.000565556	0.00102506	3.37363	0.000423032	0.196938	0.0530917
TXNDC8	chr9	113065867	113100164	113096601	113100052	-1.1875	0.00113944	0.00259515	6.18606	6.51546e-07	-0.37013	0.00619015
SVEP1	chr9	113127529	113342160	113132297	113137647	-2.37095	0.00020723	0.00107196	9.87417	1.33608e-10	0.830798	0.0455738
SVEP1	chr9	113127529	113342160	113141798	113148177	-1.65252	0.000286027	0.000899221	6.08072	8.30395e-07	-0.401283	-0.650908
SVEP1	chr9	113127529	113342160	113149739	113151803	-1.17263	0.000267927	0.000603969	2.18727	0.00649732	-0.366114	-0.754344
SVEP1	chr9	113127529	113342160	113174016	113189870	0.596046	0.00346164	0.0022901	3.31166	0.000487908	-0.263167	-0.814922
SVEP1	chr9	113127529	113342160	113190039	113191422	-1.68715	0.000211441	0.000680881	2.31188	0.00487666	-1.32096	-0.528358
SVEP1	chr9	113127529	113342160	113194916	113196615	-1.63371	0.000220542	0.000684363	2.17605	0.00666737	0.811108	0.174051
SVEP1	chr9	113127529	113342160	113196787	113197520	-2.87895	0.000201825	0.00148465	5.32851	4.69346e-06	0.972482	-1.51347
SVEP1	chr9	113127529	113342160	113198785	113205824	-1.47903	0.000257125	0.000716762	5.30427	4.96287e-06	-1.34364	0.0687034
SVEP1	chr9	113127529	113342160	113206001	113208116	-1.70977	0.000244516	0.000799835	5.58345	2.60945e-06	0.718109	-1.93903
SVEP1	chr9	113127529	113342160	113209338	113212338	-1.84691	0.00024496	0.000881194	5.41324	3.86153e-06	-1.0587	0.0939495
SVEP1	chr9	113127529	113342160	113213683	113217869	-0.882144	0.000170152	0.00031361	2.93006	0.00117473	1.15635	-3.57981
SVEP1	chr9	113127529	113342160	113221394	113228144	-1.31544	0.000155696	0.000387494	2.9246	0.00118959	1.26079	-1.65894
SVEP1	chr9	113127529	113342160	113245974	113251929	-1.37642	0.000136384	0.000354085	2.6759	0.0021091	1.67979	0.338613
SVEP1	chr9	113127529	113342160	113252060	113259094	-1.74205	0.000130399	0.000436199	2.04468	0.00902243	1.91732	0.298316
SVEP1	chr9	113127529	113342160	113265498	113275205	-1.70249	0.000201899	0.000657106	2.61909	0.00240385	0.696567	0.118585
MUSK	chr9	113431051	113563278	113431264	113444953	-1.26419	0.000189283	0.000454641	2.2678	0.00539762	0.705338	-1.35045
MUSK	chr9	113431051	113563278	113445081	113449396	-1.18792	0.000111969	0.000255091	2.83148	0.00147407	3.10656	-3.0023
MUSK	chr9	113431051	113563278	113490998	113496530	-0.911864	0.000150635	0.000283416	3.62409	0.000237635	1.51527	0.462813
MUSK	chr9	113431051	113563278	113538244	113538911	-1.77409	0.0001	0.000342023	2.12978	0.00741693	-1.92953	0.455455
MUSK	chr9	113431051	113563278	113547297	113547806	-2.25851	0.0001	0.000478497	2.12978	0.00741693	-0.565607	-1.50759
MUSK	chr9	113431051	113563278	113550119	113562585	1.80129	0.00355223	0.0010192	11.7395	1.82173e-12	0.00041876	-1.14175
LPAR1	chr9	113636054	113800365	113734501	113735760	-2.23178	0.000193874	0.000910651	2.72698	0.00187508	-4.96107	0.128801
KIAA0368	chr9	114122973	114247025	114246542	114246633	-1.00003	0.041159	0.0823195	2.8432	0.00143483	-1.21024	-0.792113
ZNF483	chr9	114287439	114340124	114306713	114312001	1.61123	0.252466	0.0826372	8.06919	8.52721e-09	-0.876147	-0.94293
PTGR1	chr9	114312002	114362135	114325512	114332370	1.26699	0.0126166	0.00524253	5.18927	6.46746e-06	-2.06452	-0.70223
DNAJC25-GNG10	chr9	114393632	114432526	114394024	114405136	-0.28008	0.182487	0.221587	3.77986	0.000166011	-0.274971	-0.414774
DNAJC25-GNG10	chr9	114393632	114432526	114409540	114411732	0.913761	0.0518687	0.0275319	3.17548	0.000667608	-0.798029	-1.88003
DNAJC25-GNG10	chr9	114393632	114432526	114423996	114429094	-0.323603	0.219417	0.27459	2.27954	0.00525361	-0.232205	-0.343459
DNAJC25	chr9	114393632	114416631	114394024	114405136	-0.28008	0.182487	0.221587	3.77986	0.000166011	-0.258216	-0.379597
GNG10	chr9	114423851	114432526	114423996	114429094	-0.323603	0.219417	0.27459	2.27954	0.00525361	-1.05294	-0.805267
C9orf84	chr9	114448799	114557288	114456643	114462233	3.60098	0.00610065	0.000502774	11.1558	6.98605e-12	-1.77206	-0.829097
C9orf84	chr9	114448799	114557288	114466273	114467526	4.29935	0.00674582	0.000342612	6.12502	7.49854e-07	-1.39587	0.433321
C9orf84	chr9	114448799	114557288	114467645	114468847	4.31923	0.00812087	0.000406803	7.35385	4.42744e-08	-1.65751	-0.997398
C9orf84	chr9	114448799	114557288	114470205	114475379	4.35201	0.00949343	0.000464877	12.0212	9.5225e-13	-1.40811	0.209962
C9orf84	chr9	114448799	114557288	114475453	114476724	5.32387	0.0108033	0.000269718	8.58877	2.57767e-09	-1.19458	0.637168
C9orf84	chr9	114448799	114557288	114476904	114480463	3.64926	0.00872115	0.000695083	11.2461	5.67376e-12	-1.73607	0.128558
C9orf84	chr9	114448799	114557288	114480569	114484688	5.3858	0.0164905	0.00039441	14.2473	5.65801e-15	-0.995638	0.283526
C9orf84	chr9	114448799	114557288	114484866	114486071	3.72595	0.0116945	0.000883811	8.50056	3.15819e-09	-1.78778	-0.489366
C9orf84	chr9	114448799	114557288	114486192	114489912	5.06564	0.0118322	0.000353311	11.8748	1.33416e-12	-1.34684	0.398028
C9orf84	chr9	114448799	114557288	114503851	114508513	4.29216	0.0244175	0.00124633	12.6841	2.06976e-13	-1.07003	-0.925131
C9orf84	chr9	114448799	114557288	114518759	114520363	5.31574	0.0166816	0.000418832	11.3991	3.98912e-12	-1.29259	0.312124
C9orf84	chr9	114448799	114557288	114520476	114520974	4.0086	0.0145704	0.00090524	6.68408	2.06978e-07	-1.48122	0.14258
C9orf84	chr9	114448799	114557288	114521129	114521435	5.10021	0.0255665	0.000745344	7.19076	6.44523e-08	-0.813238	0.199582
C9orf84	chr9	114448799	114557288	114538256	114543209	4.71012	0.0133962	0.000511792	11.5081	3.10403e-12	-1.34104	0.201346
C9orf84	chr9	114448799	114557288	114543298	114545667	3.63435	0.00909025	0.000732027	9.1637	6.85962e-10	-1.51268	0.137761
C9orf84	chr9	114448799	114557288	114548316	114553653	4.56146	0.0117753	0.000498696	13.2664	5.41485e-14	-1.29902	0.158389
C9orf84	chr9	114448799	114557288	114553735	114557179	4.03896	0.0157206	0.000956356	11.5708	2.68634e-12	-1.12172	0.0804206
MIR3134	chr9	114758832	115112545	114758857	114803060	3.90283	0.0612191	0.00409276	14.056	8.7907e-15	-0.076916	-0.702684
MIR3134	chr9	114758832	115112545	114803773	114804146	2.41909	0.0886795	0.0165807	10.447	3.57256e-11	-0.0535175	-0.20637
MIR3134	chr9	114758832	115112545	114804241	114804380	3.54667	0.591202	0.050592	13.0927	8.07857e-14	-0.0081552	-0.0707371
MIR3134	chr9	114758832	115112545	114804446	114814678	3.48144	0.406434	0.0363892	14.0353	9.22012e-15	-0.0118511	-0.0983919
MIR3134	chr9	114758832	115112545	114814719	114820707	3.60883	0.185661	0.0152179	14.2431	5.71346e-15	-0.0258179	-0.224992
MIR3134	chr9	114758832	115112545	114820967	114825216	5.00267	0.078523	0.00244931	14.6427	2.27642e-15	-0.0603151	-1.03037
MIR3134	chr9	114758832	115112545	114825314	114840817	3.07083	0.0110731	0.00131782	13.8701	1.34858e-14	-0.381462	-1.56019
MIR3134	chr9	114758832	115112545	114841005	114842353	2.17649	0.0112279	0.00248376	6.58096	2.62446e-07	-0.375708	-1.0084
MIR3134	chr9	114758832	115112545	114905904	114911523	0.854643	0.0129506	0.00716169	5.00503	9.88476e-06	-0.332121	-0.442143
MIR3134	chr9	114758832	115112545	114937578	114979994	2.24584	0.0261266	0.00550829	13.8085	1.55434e-14	-0.174169	-0.552147
MIR3134	chr9	114758832	115112545	114986264	114986412	1.3512	0.258134	0.10118	7.88345	1.30783e-08	-0.0186158	-0.036164
MIR3134	chr9	114758832	115112545	114986491	114989690	1.54323	0.338093	0.116005	10.7958	1.60033e-11	-0.0142348	-0.0315925
MIR3134	chr9	114758832	115112545	114989908	114990659	1.90929	0.0184781	0.00491932	5.42568	3.75252e-06	-0.239712	-0.599617
MIR3134	chr9	114758832	115112545	114990753	114993659	1.20351	0.282615	0.122716	10.137	7.29391e-11	-0.0170127	-0.0298825
MIR3134	chr9	114758832	115112545	114993694	114994378	0.826195	0.547728	0.308927	9.4827	3.29079e-10	-0.00880323	-0.0119446
MIR3134	chr9	114758832	115112545	114994519	114997099	1.90113	0.119335	0.0319502	14.2431	5.71346e-15	-0.0399699	-0.111546
MIR3134	chr9	114758832	115112545	114997178	115013208	1.14969	0.0184581	0.0083195	10.4548	3.50877e-11	-0.240769	-0.388148
MIR3134	chr9	114758832	115112545	115015069	115024714	0.412456	0.0899107	0.0675538	2.00418	0.00990423	-0.0528138	-0.0538329
MIR3134	chr9	114758832	115112545	115024880	115030328	0.530611	0.0163259	0.0113018	2.49574	0.00319346	-0.269444	-0.295428
MIR3134	chr9	114758832	115112545	115038294	115060111	-1.72298	0.0383313	0.126538	14.0353	9.22012e-15	-0.120961	-0.0289891
SLC46A2	chr9	115641200	115653193	115648897	115649609	2.62456	0.0128646	0.00208605	6.1181	7.61895e-07	-1.69014	-0.311977
BSPRY	chr9	116111812	116133513	116112061	116116519	2.90647	0.00618991	0.000825561	10.6189	2.40497e-11	-2.90751	0.0798369
RGS3	chr9	116207009	116360023	116226162	116241770	1.1404	0.000982728	0.000445797	4.04948	8.92319e-05	-0.37665	0.138264
RGS3	chr9	116207009	116360023	116327641	116343156	2.38533	0.00154391	0.000295505	7.41697	3.82848e-08	-0.630328	-2.90019
RGS3	chr9	116207009	116360023	116343286	116344351	0.907188	0.0548525	0.0292486	2.41977	0.0038039	-0.756714	-0.641015
RGS3	chr9	116207009	116360023	116356619	116356709	1.86919	0.0252331	0.00690699	2.36709	0.00429447	-0.922173	-0.72079
AMBP	chr9	116822408	116840752	116823872	116824956	-2.39211	0.000534329	0.00280482	5.70124	1.98959e-06	-1.85669	-0.52782
AMBP	chr9	116822408	116840752	116835307	116836315	-1.74319	0.000371674	0.00124427	2.64285	0.00227587	-1.20774	-0.532448
AMBP	chr9	116822408	116840752	116836433	116837239	-3.2668	0.000176647	0.00170025	2.85817	0.00138622	1.18529	-0.494394
ORM1	chr9	117085303	117088759	117086086	117086297	1.25508	0.212702	0.0891158	6.21646	6.07493e-07	-1.08997	-0.883158
ORM1	chr9	117085303	117088759	117087178	117087328	0.735783	0.099754	0.0599015	2.09074	0.00811446	-0.903973	-0.701633
ORM1	chr9	117085303	117088759	117087433	117088571	1.42755	0.242269	0.0900664	9.2306	5.88035e-10	-0.956217	-0.856964
ORM2	chr9	117092069	117095536	117092857	117093071	1.65715	0.811508	0.257301	11.3642	4.32351e-12	-0.417123	-0.446242
ORM2	chr9	117092069	117095536	117094210	117095348	1.72872	0.655431	0.197756	12.429	3.72416e-13	-0.958704	-0.993347
DFNB31	chr9	117164360	117267736	117265496	117266463	2.59252	0.0991079	0.0164317	6.96169	1.09222e-07	-1.3605	-0.939799
C9orf91	chr9	117373706	117408703	117373845	117379397	1.88014	0.194299	0.0527827	14.4525	3.52772e-15	-0.428415	-0.37601
LOC100505478	chr9	117428714	117444369	117429027	117430485	3.24197	0.0663236	0.00701033	12.9025	1.25177e-13	-1.10919	-0.814792
TNC	chr9	117781854	117880536	117793965	117797482	-1.23491	0.000110883	0.000260982	2.04433	0.00902965	-3.18603	0.600762
TNC	chr9	117781854	117880536	117808962	117810538	-1.49391	0.000268486	0.000756193	2.38938	0.0040796	0.645976	-1.02963
DEC1	chr9	117904097	118164923	117995616	118054060	-1.52988	0.000114692	0.000331187	2.57815	0.00264148	1.60078	-2.50097
DEC1	chr9	117904097	118164923	118138995	118162637	-1.0539	0.000132162	0.000274387	2.22792	0.00591671	1.33813	0.356945
LINC00474	chr9	118650544	118687377	118650760	118666649	-1.49402	0.000118826	0.0003347	2.72698	0.00187508	2.31054	0.381537
PAPPA	chr9	118916071	119164600	118916867	118949432	-0.91805	0.000127836	0.000241553	2.13583	0.00731418	0.665856	-0.493621
PAPPA	chr9	118916071	119164600	118982409	118989709	-0.836547	0.000123078	0.000219788	3.74209	0.000181095	2.23356	-2.09086
PAPPA	chr9	118916071	119164600	118989832	118997417	-1.77464	0.00012877	0.000440588	3.05857	0.00087383	1.9244	-2.45476
PAPPA	chr9	118916071	119164600	119109489	119114984	3.74716	0.00829662	0.000617865	11.9955	1.01041e-12	-0.378119	-1.37885
PAPPA	chr9	118916071	119164600	119116073	119124870	2.93506	0.010238	0.00133867	10.8414	1.44083e-11	-1.44708	-0.352091
PAPPA	chr9	118916071	119164600	119125019	119129923	2.46158	0.0197626	0.00358787	11.3643	4.32217e-12	-0.646023	-1.21665
PAPPA	chr9	118916071	119164600	119130034	119139854	0.842548	0.0280516	0.0156432	6.29832	5.03132e-07	-1.36512	-0.456699
ASTN2	chr9	119187504	120177317	119449661	119459940	1.08927	0.0402106	0.018899	8.99846	1.00355e-09	-0.69011	-0.773664
ASTN2	chr9	119187504	120177317	119463580	119488049	3.28736	0.050342	0.00515628	14.6212	2.39243e-15	-0.575272	-1.84835
ASTN2	chr9	119187504	120177317	119626013	119737486	-1.66367	0.000112595	0.000356726	3.95268	0.000111511	1.35711	-2.23083
ASTN2	chr9	119187504	120177317	119739065	119770370	-1.53743	0.000128197	0.000372124	3.12526	0.000749444	1.37768	0.213138
ASTN2	chr9	119187504	120177317	119802245	119858322	0.775698	0.0011197	0.000654021	2.89813	0.00126436	0.00132893	-1.5072
ASTN2	chr9	119187504	120177317	119858431	119943344	0.0627511	0.00368149	0.00352479	3.92869	0.000117843	0	-0.747319
